10.000000 1763.231337
20.000000 1763.231467
30.000000 1763.231819
40.000000 1763.232103
50.000000 1763.231977
60.000000 1763.231336
70.000000 1763.230313
80.000000 1763.229190
90.000000 1763.228320
100.000000 1763.228079
110.000000 1763.228845
120.000000 1763.230978
130.000000 1763.234820
140.000000 1763.240689
150.000000 1763.248880
160.000000 1763.259665
170.000000 1763.273294
180.000000 1763.289991
190.000000 1763.309961
200.000000 1763.333383
210.000000 1763.360417
220.000000 1763.391199
230.000000 1763.425846
240.000000 1763.464451
250.000000 1763.507092
260.000000 1763.553826
270.000000 1763.604692
280.000000 1763.659715
290.000000 1763.718904
300.000000 1763.782254
310.000000 1763.849747
320.000000 1763.921356
330.000000 1763.997042
340.000000 1764.076758
350.000000 1764.160449
360.000000 1764.248053
370.000000 1764.339503
380.000000 1764.434728
390.000000 1764.533650
400.000000 1764.636191
410.000000 1764.742270
420.000000 1764.851801
430.000000 1764.964701
440.000000 1765.080883
450.000000 1765.200261
460.000000 1765.322747
470.000000 1765.448257
480.000000 1765.576705
490.000000 1765.708005
500.000000 1765.842074
