10.000000 3230.074275
20.000000 3230.074233
30.000000 3230.073944
40.000000 3230.073115
50.000000 3230.071619
60.000000 3230.069555
70.000000 3230.067203
80.000000 3230.064964
90.000000 3230.063317
100.000000 3230.062779
110.000000 3230.063883
120.000000 3230.067158
130.000000 3230.073114
140.000000 3230.082238
150.000000 3230.094986
160.000000 3230.111776
170.000000 3230.132992
180.000000 3230.158975
190.000000 3230.190030
200.000000 3230.226417
210.000000 3230.268360
220.000000 3230.316041
230.000000 3230.369605
240.000000 3230.429160
250.000000 3230.494780
260.000000 3230.566506
270.000000 3230.644351
280.000000 3230.728300
290.000000 3230.818313
300.000000 3230.914330
310.000000 3231.016270
320.000000 3231.124037
330.000000 3231.237521
340.000000 3231.356599
350.000000 3231.481137
360.000000 3231.610996
370.000000 3231.746029
380.000000 3231.886084
390.000000 3232.031007
400.000000 3232.180640
410.000000 3232.334826
420.000000 3232.493405
430.000000 3232.656222
440.000000 3232.823120
450.000000 3232.993945
460.000000 3233.168546
470.000000 3233.346773
480.000000 3233.528483
490.000000 3233.713532
500.000000 3233.901782
