10.000000 452.793528
20.000000 452.793497
30.000000 452.793346
40.000000 452.792947
50.000000 452.792164
60.000000 452.790826
70.000000 452.788727
80.000000 452.785642
90.000000 452.781347
100.000000 452.775634
110.000000 452.768314
120.000000 452.759221
130.000000 452.748213
140.000000 452.735166
150.000000 452.719977
160.000000 452.702558
170.000000 452.682839
180.000000 452.660764
190.000000 452.636292
200.000000 452.609397
210.000000 452.580064
220.000000 452.548294
230.000000 452.514097
240.000000 452.477498
250.000000 452.438530
260.000000 452.397237
270.000000 452.353671
280.000000 452.307893
290.000000 452.259972
300.000000 452.209979
