00	8.241898e-07	5.974510e-06
01	3.270973e-07	5.030932e-06
02	8.683074e-08	3.817101e-06
03	-3.242972e-07	2.936347e-06
04	1.716398e-09	2.971548e-06
05	1.779159e-07	3.404156e-06
06	3.831783e-07	4.282541e-06
07	9.876644e-07	6.474140e-06
08	4.278451e-07	5.648718e-06
09	2.314131e-09	3.678413e-06
10	4.624327e-07	5.386148e-06
11	-8.158617e-08	3.873321e-06
12	3.926789e-08	4.903571e-06
13	3.959510e-07	5.757588e-06
14	1.703019e-07	5.451108e-06
15	5.203604e-07	4.493112e-06
16	-5.956224e-09	3.034414e-06
17	2.838954e-07	4.125645e-06
18	-1.882497e-07	3.237284e-06
19	-2.094734e-07	2.716954e-06
20	-2.866834e-07	2.765211e-06
21	-2.709032e-07	2.514955e-06
22	3.887612e-08	2.744081e-06
23	3.917873e-07	5.296968e-06
24	3.300121e-07	3.726854e-06
25	-3.705422e-07	3.059576e-06
26	7.868881e-08	3.415508e-06
27	2.065677e-07	4.561658e-06
28	1.309642e-07	4.913607e-06
29	4.264786e-07	4.838546e-06
30	2.463218e-07	4.177057e-06
31	1.925794e-07	3.895130e-06
32	1.693959e-07	4.011914e-06
33	2.865066e-07	4.148049e-06
34	7.062148e-07	6.003475e-06
35	-1.337234e-07	3.558454e-06
36	6.174361e-07	5.018680e-06
37	-2.195657e-07	3.537384e-06
38	1.662417e-07	4.669489e-06
39	1.908682e-07	4.574370e-06
40	-4.055306e-08	3.466265e-06
