00	1.172749e-07	3.342154e-06
01	1.682594e-07	3.372950e-06
02	1.550744e-07	4.181193e-06
03	5.478891e-07	4.451690e-06
04	2.256001e-07	3.614506e-06
05	1.357413e-07	4.355752e-06
06	-2.307929e-07	2.569765e-06
07	7.478439e-07	4.754441e-06
08	1.051612e-07	4.769457e-06
09	1.492791e-07	4.299699e-06
10	3.917782e-07	4.837558e-06
11	-8.448485e-09	2.685462e-06
12	1.718949e-07	4.092770e-06
13	-3.110992e-07	2.485894e-06
14	8.832094e-07	5.808008e-06
15	-9.485435e-08	3.137546e-06
16	-2.792972e-07	2.971210e-06
17	-2.335580e-08	3.094953e-06
18	-2.500641e-07	2.438712e-06
19	-5.592461e-08	2.443952e-06
20	4.168214e-07	4.259191e-06
21	5.153961e-07	5.302301e-06
22	4.874964e-07	4.357045e-06
23	-1.430747e-07	2.721165e-06
24	1.199773e-07	3.749845e-06
25	4.230326e-08	3.491371e-06
26	3.472098e-07	4.839101e-06
27	1.158539e-07	4.144419e-06
28	1.125324e-07	3.519345e-06
29	-3.833009e-07	3.169255e-06
