10.000000 891.040160
20.000000 891.040161
30.000000 891.040159
40.000000 891.040054
50.000000 891.039722
60.000000 891.039119
70.000000 891.038290
80.000000 891.037340
90.000000 891.036408
100.000000 891.035643
110.000000 891.035197
120.000000 891.035216
130.000000 891.035838
140.000000 891.037191
150.000000 891.039392
160.000000 891.042545
170.000000 891.046747
180.000000 891.052079
190.000000 891.058616
200.000000 891.066419
210.000000 891.075541
220.000000 891.086025
230.000000 891.097903
240.000000 891.111201
250.000000 891.125935
260.000000 891.142116
270.000000 891.159746
280.000000 891.178822
290.000000 891.199334
300.000000 891.221268
