00	4.047914e-07	4.916249e-06
01	2.244815e-07	5.088700e-06
02	4.576350e-07	4.735309e-06
03	2.816509e-07	4.162602e-06
04	-4.105058e-07	2.161211e-06
05	3.556796e-07	4.401954e-06
06	7.846523e-09	4.131715e-06
07	3.038299e-07	3.793693e-06
08	-6.127525e-07	2.996334e-06
09	1.540140e-07	4.829758e-06
10	1.255715e-07	5.116421e-06
11	2.240305e-07	5.120073e-06
12	-6.815042e-08	3.266210e-06
13	4.488829e-07	7.034177e-06
14	-2.546884e-07	3.277170e-06
15	4.471109e-08	4.671020e-06
16	2.235656e-07	4.446258e-06
17	8.476998e-08	6.079319e-06
18	3.275701e-07	5.264439e-06
19	7.872882e-07	5.875845e-06
20	2.215284e-07	5.528204e-06
21	3.398840e-07	4.700601e-06
22	-8.534447e-08	3.433116e-06
23	4.201179e-07	6.080607e-06
24	1.731196e-07	4.350391e-06
25	-5.711944e-07	3.320575e-06
26	-9.012144e-07	2.726249e-06
27	-1.334801e-07	2.782205e-06
28	5.500921e-07	4.482885e-06
29	-5.949257e-07	2.028220e-06
