00	5.155706e-07	3.638100e-06
01	6.181749e-08	4.399817e-06
02	6.362894e-08	3.903632e-06
03	3.724162e-07	4.117147e-06
04	-9.613596e-08	2.866341e-06
05	4.064362e-07	4.771060e-06
06	1.549230e-08	3.558409e-06
07	7.186144e-07	5.347302e-06
08	-4.012054e-07	1.804407e-06
09	-2.884992e-07	4.053886e-06
10	-6.071479e-08	2.816664e-06
11	-4.505811e-07	3.078751e-06
12	3.122873e-07	4.160904e-06
13	3.086976e-07	4.238199e-06
14	-6.340693e-07	2.647584e-06
15	3.521153e-07	3.773222e-06
16	1.578604e-07	4.260724e-06
17	1.733143e-07	4.007360e-06
18	5.779972e-07	4.626324e-06
19	2.358638e-07	4.531579e-06
20	3.540710e-08	3.485113e-06
21	-2.520372e-07	2.620544e-06
22	-9.854186e-08	3.049187e-06
23	1.621754e-07	3.594601e-06
24	4.811480e-07	6.485224e-06
25	-5.684626e-07	2.323548e-06
26	3.422831e-07	3.658648e-06
27	-2.962101e-07	2.707046e-06
28	1.500638e-07	4.265389e-06
29	1.794817e-07	3.762637e-06
