0057	4.133451e+02	4.133420e+02	4.133677e+02	4.135134e+02
0079	4.403131e+02	4.403263e+02	4.406220e+02	4.414964e+02
0162	4.437605e+02	4.437579e+02	4.438442e+02	4.442094e+02
0190	4.644784e+02	4.644753e+02	4.646908e+02	4.655057e+02
0281	4.473556e+02	4.473578e+02	4.475468e+02	4.481474e+02
0317	4.587368e+02	4.587235e+02	4.587741e+02	4.590865e+02
0397	4.458585e+02	4.458773e+02	4.463240e+02	4.475133e+02
0584	4.503473e+02	4.503218e+02	4.503080e+02	4.505964e+02
0626	4.553536e+02	4.553594e+02	4.555508e+02	4.560597e+02
0738	4.633903e+02	4.634328e+02	4.640297e+02	4.655424e+02
0874	4.339543e+02	4.339558e+02	4.341344e+02	4.346782e+02
0933	4.510863e+02	4.510204e+02	4.507920e+02	4.509759e+02
0943	4.487512e+02	4.487533e+02	4.488912e+02	4.492979e+02
0993	4.429205e+02	4.429416e+02	4.433005e+02	4.441709e+02
0999	4.458290e+02	4.458257e+02	4.458841e+02	4.461465e+02
1018	4.444990e+02	4.444982e+02	4.446508e+02	4.452299e+02
1049	4.477737e+02	4.477622e+02	4.477787e+02	4.480847e+02
1072	4.465571e+02	4.465570e+02	4.467059e+02	4.471848e+02
1271	4.448310e+02	4.448293e+02	4.449611e+02	4.454313e+02
1298	4.484996e+02	4.484999e+02	4.486447e+02	4.490368e+02
1361	4.468597e+02	4.468533e+02	4.470157e+02	4.475537e+02
1436	4.331504e+02	4.331522e+02	4.332528e+02	4.335439e+02
1556	4.468138e+02	4.468365e+02	4.471113e+02	4.476307e+02
1659	4.623822e+02	4.623788e+02	4.624549e+02	4.628146e+02
3007	4.547291e+02	4.547371e+02	4.548944e+02	4.552762e+02
3030	4.382578e+02	4.382593e+02	4.384027e+02	4.388485e+02
3092	4.324633e+02	4.324676e+02	4.326198e+02	4.329814e+02
3148	4.344200e+02	4.343985e+02	4.343031e+02	4.343998e+02
3164	4.565459e+02	4.565443e+02	4.566609e+02	4.570488e+02
3173	4.451942e+02	4.451939e+02	4.453732e+02	4.458742e+02
3179	4.340497e+02	4.340435e+02	4.342722e+02	4.349802e+02
3266	4.314323e+02	4.314385e+02	4.316143e+02	4.320610e+02
3272	4.437187e+02	4.437118e+02	4.437511e+02	4.439856e+02
3480	4.365482e+02	4.365854e+02	4.370253e+02	4.378931e+02
3503	4.478027e+02	4.478051e+02	4.479338e+02	4.482740e+02
3550	4.536462e+02	4.536352e+02	4.536750e+02	4.540108e+02
3685	4.320442e+02	4.320427e+02	4.322487e+02	4.330478e+02
3885	4.689691e+02	4.689786e+02	4.693407e+02	4.703097e+02
3896	4.422672e+02	4.422735e+02	4.426062e+02	4.438236e+02
3981	4.611865e+02	4.611878e+02	4.613673e+02	4.618720e+02
