0001	3.596542e+03	3.596539e+03	3.597677e+03	3.601494e+03
0002	3.577984e+03	3.577915e+03	3.578873e+03	3.582974e+03
0003	3.548233e+03	3.548276e+03	3.549961e+03	3.554563e+03
0010	3.518805e+03	3.518820e+03	3.520356e+03	3.525211e+03
0012	3.575827e+03	3.575844e+03	3.577180e+03	3.581389e+03
0014	3.519718e+03	3.519803e+03	3.522155e+03	3.528482e+03
0022	3.521270e+03	3.521309e+03	3.522896e+03	3.527367e+03
0023	3.551318e+03	3.551276e+03	3.552113e+03	3.555490e+03
0029	3.492206e+03	3.492124e+03	3.492911e+03	3.496677e+03
0038	3.633903e+03	3.634083e+03	3.636981e+03	3.644286e+03
0042	3.558788e+03	3.558773e+03	3.560014e+03	3.564298e+03
0098	3.515868e+03	3.515850e+03	3.517142e+03	3.521589e+03
0123	3.560068e+03	3.560022e+03	3.560812e+03	3.563972e+03
0127	3.572841e+03	3.573018e+03	3.576334e+03	3.584958e+03
0183	3.573481e+03	3.573657e+03	3.576644e+03	3.584190e+03
0318	3.527085e+03	3.527082e+03	3.528666e+03	3.533965e+03
0672	3.561882e+03	3.561961e+03	3.564321e+03	3.570595e+03
0717	3.636421e+03	3.636380e+03	3.637342e+03	3.641006e+03
0763	3.504320e+03	3.504338e+03	3.505604e+03	3.509468e+03
0936	3.568596e+03	3.568573e+03	3.569341e+03	3.572252e+03
1000	3.486934e+03	3.486922e+03	3.488645e+03	3.494629e+03
1001	3.587095e+03	3.587119e+03	3.588559e+03	3.593601e+03
1002	3.596998e+03	3.597016e+03	3.599325e+03	3.605981e+03
1005	3.524335e+03	3.524325e+03	3.525429e+03	3.528954e+03
1006	3.543341e+03	3.543418e+03	3.545783e+03	3.552220e+03
1011	3.547293e+03	3.547307e+03	3.548897e+03	3.553581e+03
1013	3.486381e+03	3.486389e+03	3.488149e+03	3.493764e+03
1014	3.565252e+03	3.565257e+03	3.566572e+03	3.570771e+03
1015	3.561021e+03	3.561130e+03	3.563715e+03	3.570244e+03
1019	3.563383e+03	3.563361e+03	3.564678e+03	3.569537e+03
1020	3.523306e+03	3.523335e+03	3.524782e+03	3.529251e+03
