0001	8.650384e-08	3.514950e-06	6.769421e-06
0002	-2.468979e-07	3.527832e-06	7.623458e-06
0003	4.923389e-07	4.548405e-06	8.049522e-06
0010	2.481492e-07	4.591299e-06	8.824699e-06
0012	4.019799e-08	4.058689e-06	7.982190e-06
0014	8.489068e-07	6.253036e-06	1.125700e-05
0022	3.169284e-07	4.382685e-06	7.729361e-06
0023	-1.232901e-07	3.006960e-06	6.327732e-06
0029	-3.455772e-07	3.321743e-06	7.346815e-06
0038	1.359380e-06	7.125628e-06	1.264291e-05
0042	6.686453e-08	3.930963e-06	7.702234e-06
0098	6.267274e-08	4.118064e-06	8.042258e-06
0123	-1.601669e-07	2.849672e-06	5.783934e-06
0127	1.487771e-06	8.418268e-06	1.510938e-05
0183	1.386352e-06	7.470559e-06	1.319308e-05
0318	1.452953e-07	4.900028e-06	9.772368e-06
0672	7.971910e-07	6.205120e-06	1.090588e-05
0717	1.310828e-08	3.287336e-06	6.588677e-06
0763	1.334331e-07	3.666203e-06	6.644452e-06
0936	1.764255e-08	2.631509e-06	5.299481e-06
1000	1.241423e-07	5.497133e-06	1.133820e-05
1001	1.400886e-07	4.503959e-06	9.181443e-06
1002	4.658137e-07	6.342394e-06	1.175184e-05
1005	8.889446e-08	3.316205e-06	6.102848e-06
1006	7.874149e-07	6.298967e-06	1.139010e-05
1011	2.811633e-07	4.566196e-06	8.265868e-06
1013	2.291462e-07	5.343215e-06	1.039217e-05
1014	1.033371e-07	3.929546e-06	7.689099e-06
1015	9.981010e-07	6.569741e-06	1.136629e-05
1019	4.824210e-08	4.310010e-06	8.946968e-06
1020	3.144996e-07	4.241062e-06	8.083420e-06
