0000	4.579593e-07	3.912597e-06	6.623757e-06
0009	2.321821e-08	3.267912e-06	6.831598e-06
0033	-1.149265e-07	4.714209e-06	1.061996e-05
0037	2.010117e-07	3.803404e-06	7.066876e-06
0048	4.878278e-07	5.018950e-06	9.361131e-06
0050	9.231403e-07	6.741584e-06	1.219125e-05
0063	-3.851687e-07	6.245356e-06	1.415917e-05
0099	-8.095398e-07	1.157233e-06	3.962057e-06
0164	6.345304e-07	3.764020e-06	6.025794e-06
0212	2.869626e-07	3.653951e-06	6.465788e-06
0221	1.991451e-08	2.743483e-06	5.393181e-06
0240	2.331820e-06	1.266480e-05	2.572171e-05
0286	4.732564e-07	4.672372e-06	8.379251e-06
0299	-1.153725e-07	3.130389e-06	6.009984e-06
0327	6.200772e-07	7.140128e-06	1.480218e-05
0357	-2.169246e-07	2.942550e-06	5.904753e-06
0401	3.857824e-07	5.225166e-06	9.965171e-06
0434	1.903666e-08	4.237018e-06	8.075422e-06
0439	-4.323266e-07	4.021199e-06	9.173717e-06
0452	-5.933766e-08	4.485491e-06	9.809767e-06
0474	-7.648385e-07	2.731484e-06	6.951910e-06
0586	1.163667e-06	9.954158e-06	1.980949e-05
0617	-3.380570e-07	2.152650e-06	5.069638e-06
0647	1.065971e-06	5.804452e-06	9.586172e-06
0651	4.473762e-07	4.642060e-06	8.624024e-06
0659	1.592775e-08	2.573493e-06	5.160831e-06
0674	-2.051873e-07	4.547920e-06	9.434551e-06
0691	9.551138e-08	4.060294e-06	8.282954e-06
0720	4.998137e-08	3.716050e-06	7.695535e-06
0805	5.677316e-07	6.255697e-06	1.090589e-05
0809	5.729570e-07	5.375673e-06	1.009287e-05
0810	-5.073544e-07	2.380160e-06	5.509049e-06
0835	2.048134e-08	3.034922e-06	5.806432e-06
0843	9.034127e-08	4.523826e-06	8.702229e-06
0847	-2.985943e-07	3.144868e-06	7.329099e-06
0860	5.377061e-08	3.253891e-06	6.006271e-06
0863	5.904899e-07	4.950504e-06	8.273497e-06
0866	5.324792e-07	5.487995e-06	9.410167e-06
0874	-6.039556e-07	1.636321e-06	3.856323e-06
0885	1.290279e-07	4.476342e-06	8.292577e-06
0914	-1.267340e-07	5.023211e-06	1.250226e-05
0968	-3.297628e-08	3.374670e-06	5.931607e-06
1087	-5.121515e-07	3.699179e-06	8.697813e-06
