10.000000 3528.179522
20.000000 3528.179531
30.000000 3528.179577
40.000000 3528.179536
50.000000 3528.179373
60.000000 3528.179293
70.000000 3528.179707
80.000000 3528.181150
90.000000 3528.184211
100.000000 3528.189486
110.000000 3528.197550
120.000000 3528.208946
130.000000 3528.224174
140.000000 3528.243690
150.000000 3528.267907
160.000000 3528.297195
170.000000 3528.331884
180.000000 3528.372263
190.000000 3528.418584
200.000000 3528.471062
210.000000 3528.529878
220.000000 3528.595180
230.000000 3528.667083
240.000000 3528.745673
250.000000 3528.831008
260.000000 3528.923120
270.000000 3529.022014
280.000000 3529.127674
290.000000 3529.240064
300.000000 3529.359129
