0004	5.605293e-07	6.567573e-06	1.194555e-05
0006	6.273242e-07	6.542622e-06	1.175251e-05
0161	1.579254e-07	3.625152e-06	6.367977e-06
0206	-5.006945e-08	3.752773e-06	7.655641e-06
0224	3.340499e-07	4.206121e-06	7.477767e-06
0288	6.380154e-08	2.774872e-06	4.811628e-06
0518	3.278001e-08	3.168202e-06	6.166827e-06
0641	2.246973e-07	4.178675e-06	7.679651e-06
0692	2.411566e-07	3.899516e-06	7.088883e-06
0745	2.859786e-07	5.832225e-06	1.108520e-05
0822	5.698267e-07	5.022433e-06	9.025667e-06
1026	-4.069551e-08	3.215769e-06	6.187461e-06
1175	1.027512e-06	7.969953e-06	1.475484e-05
1295	4.932760e-08	3.243140e-06	5.988307e-06
1324	3.543209e-08	2.650397e-06	4.781699e-06
1768	4.802269e-07	4.541141e-06	8.014948e-06
1894	7.053418e-08	3.249845e-06	6.262694e-06
1984	1.639467e-07	4.343826e-06	8.403373e-06
2040	4.049552e-08	2.670324e-06	4.770878e-06
2093	7.892179e-07	6.095982e-06	1.096607e-05
2127	2.373000e-07	3.573820e-06	6.126004e-06
2148	-1.307602e-07	2.394842e-06	4.725213e-06
2273	4.075739e-07	4.283702e-06	7.332658e-06
2337	5.215982e-07	4.431501e-06	7.607496e-06
2355	6.079733e-08	4.194880e-06	8.094459e-06
2426	1.934167e-07	4.469072e-06	8.061711e-06
2451	2.838167e-08	2.837636e-06	5.228697e-06
2536	-3.031516e-07	2.279404e-06	4.942681e-06
2721	8.084233e-08	3.245869e-06	6.083662e-06
3005	-1.258164e-07	2.805270e-06	5.804747e-06
