0109	-1.025974e-07	2.732968e-06	5.577386e-06
0152	2.483533e-07	3.873743e-06	7.140441e-06
0186	4.086451e-07	4.452933e-06	8.077827e-06
0213	1.721757e-08	2.445233e-06	4.598574e-06
0384	-2.576540e-07	2.202547e-06	4.519972e-06
0405	-3.427746e-07	2.969587e-06	6.448402e-06
0477	3.008631e-07	4.426979e-06	8.456724e-06
0539	5.157361e-07	4.306189e-06	7.490492e-06
0558	8.503849e-07	5.719652e-06	9.928174e-06
0669	5.362362e-08	3.935645e-06	7.572617e-06
0725	5.744998e-08	2.936979e-06	5.202179e-06
0737	5.925854e-09	2.896626e-06	5.951370e-06
0762	-2.915949e-07	3.931842e-06	8.808028e-06
0775	1.506283e-08	3.771985e-06	7.575064e-06
0796	2.826009e-08	2.762448e-06	5.318292e-06
0808	8.430508e-07	6.427195e-06	1.176101e-05
0810	2.966389e-07	4.398231e-06	7.786476e-06
0844	2.150222e-08	3.316288e-06	6.586847e-06
0876	1.697956e-07	4.421591e-06	8.571601e-06
0973	2.295465e-07	2.948385e-06	5.582158e-06
1074	1.619498e-08	2.719097e-06	5.351662e-06
1210	1.309214e-07	2.897071e-06	5.580450e-06
1216	5.435936e-08	3.541840e-06	6.418767e-06
1233	1.697532e-07	3.762985e-06	6.807101e-06
1669	-4.927767e-08	2.937452e-06	6.145689e-06
1741	8.024347e-08	3.854758e-06	7.806901e-06
1804	1.858486e-08	2.961893e-06	5.827081e-06
1813	2.769840e-08	2.372017e-06	4.323244e-06
1908	-3.298297e-07	3.368771e-06	7.531933e-06
2460	2.472818e-08	3.190865e-06	6.414424e-06
2575	9.853132e-08	3.587561e-06	6.675627e-06
