0109	3.287240e+03	3.287203e+03	3.287847e+03	3.290699e+03
0152	3.228160e+03	3.228178e+03	3.229378e+03	3.233046e+03
0186	3.197917e+03	3.197955e+03	3.199391e+03	3.203511e+03
0213	3.274479e+03	3.274452e+03	3.275119e+03	3.277500e+03
0384	3.301380e+03	3.301335e+03	3.301832e+03	3.304138e+03
0405	3.237390e+03	3.237335e+03	3.238001e+03	3.241151e+03
0477	3.259966e+03	3.259993e+03	3.261353e+03	3.265672e+03
0539	3.245038e+03	3.245083e+03	3.246539e+03	3.250465e+03
0558	3.237021e+03	3.237105e+03	3.239108e+03	3.244298e+03
0669	3.268367e+03	3.268352e+03	3.269475e+03	3.273373e+03
0725	3.225947e+03	3.225935e+03	3.226811e+03	3.229568e+03
0737	3.211612e+03	3.211584e+03	3.212295e+03	3.215223e+03
0762	3.260030e+03	3.259970e+03	3.260893e+03	3.265156e+03
0775	3.280228e+03	3.280186e+03	3.281174e+03	3.284969e+03
0796	3.272912e+03	3.272903e+03	3.273671e+03	3.276447e+03
0808	3.253207e+03	3.253295e+03	3.255470e+03	3.261560e+03
0810	3.271513e+03	3.271530e+03	3.272966e+03	3.277076e+03
0844	3.245850e+03	3.245822e+03	3.246702e+03	3.250007e+03
0876	3.251977e+03	3.251982e+03	3.253299e+03	3.257644e+03
0973	3.259413e+03	3.259435e+03	3.260332e+03	3.263192e+03
1074	3.222253e+03	3.222234e+03	3.222942e+03	3.225626e+03
1210	3.227812e+03	3.227812e+03	3.228604e+03	3.231447e+03
1216	3.265522e+03	3.265504e+03	3.266546e+03	3.269991e+03
1233	3.234947e+03	3.234962e+03	3.236176e+03	3.239755e+03
1669	3.271822e+03	3.271800e+03	3.272544e+03	3.275592e+03
1741	3.258279e+03	3.258278e+03	3.259367e+03	3.263277e+03
1804	3.261716e+03	3.261683e+03	3.262474e+03	3.265400e+03
1813	3.253026e+03	3.253015e+03	3.253684e+03	3.255944e+03
1908	3.251453e+03	3.251400e+03	3.252152e+03	3.255811e+03
2460	3.245270e+03	3.245254e+03	3.246107e+03	3.249325e+03
2575	3.266179e+03	3.266183e+03	3.267268e+03	3.270764e+03
