0000	8.422467e-07	6.253652e-06	1.134740e-05
0001	3.409464e-07	5.100478e-06	9.694893e-06
0002	9.730779e-08	3.868340e-06	7.767597e-06
0003	-2.415049e-07	3.081060e-06	6.580995e-06
0004	3.532065e-08	2.996130e-06	5.761505e-06
0006	3.723610e-07	4.326037e-06	7.475604e-06
0007	1.081216e-06	6.431874e-06	1.144454e-05
0008	4.216469e-07	5.701295e-06	1.096027e-05
0009	4.703009e-08	3.710310e-06	7.145451e-06
0010	3.952027e-07	5.400162e-06	1.034510e-05
0012	7.681137e-08	4.866052e-06	9.609708e-06
0013	3.849325e-07	5.708436e-06	1.129860e-05
0016	4.176522e-08	3.059150e-06	5.609880e-06
0019	3.374088e-07	4.769395e-06	8.833909e-06
0023	-2.922462e-07	2.865974e-06	6.559047e-06
0026	3.443424e-07	5.326014e-06	1.016221e-05
0041	1.626438e-07	4.044234e-06	8.054505e-06
0042	2.055672e-07	4.084384e-06	7.331540e-06
0043	5.035318e-07	5.864566e-06	1.044078e-05
0047	-2.677344e-07	3.724954e-06	7.715303e-06
0050	2.662534e-08	3.510777e-06	7.419293e-06
0073	9.229610e-08	3.573257e-06	6.554060e-06
0120	2.625065e-08	3.394229e-06	6.724850e-06
0213	1.947667e-07	5.282431e-06	1.019591e-05
0268	4.713667e-08	3.782424e-06	7.828331e-06
0297	8.432039e-08	4.990733e-06	9.916567e-06
0337	1.188770e-07	3.516510e-06	6.708023e-06
0396	3.648679e-07	5.640480e-06	1.083707e-05
0934	-3.510436e-07	3.294802e-06	6.780841e-06
1732	6.416920e-08	3.192176e-06	5.990420e-06
