0000	3.459970e+03	3.459933e+03	3.460753e+03	3.464017e+03
0001	3.382181e+03	3.382097e+03	3.382281e+03	3.384558e+03
0003	3.465567e+03	3.465536e+03	3.466844e+03	3.471475e+03
0005	3.411007e+03	3.410999e+03	3.412035e+03	3.415605e+03
0006	3.464826e+03	3.464762e+03	3.465506e+03	3.468992e+03
0007	3.402474e+03	3.402489e+03	3.403804e+03	3.407573e+03
0008	3.485299e+03	3.485332e+03	3.487058e+03	3.492356e+03
0010	3.489708e+03	3.489707e+03	3.490953e+03	3.495309e+03
0011	3.420884e+03	3.420859e+03	3.421662e+03	3.424773e+03
0012	3.424152e+03	3.424220e+03	3.426453e+03	3.432436e+03
0014	3.432594e+03	3.432611e+03	3.433845e+03	3.437441e+03
0016	3.419458e+03	3.419494e+03	3.420687e+03	3.424099e+03
0017	3.455350e+03	3.455337e+03	3.456521e+03	3.460514e+03
0019	3.410083e+03	3.410062e+03	3.411467e+03	3.416179e+03
0021	3.416685e+03	3.416666e+03	3.417713e+03	3.421429e+03
0023	3.418201e+03	3.418204e+03	3.419627e+03	3.424149e+03
0024	3.421589e+03	3.421592e+03	3.422833e+03	3.426762e+03
0025	3.403120e+03	3.403083e+03	3.404058e+03	3.407767e+03
0026	3.419161e+03	3.419159e+03	3.420375e+03	3.424071e+03
0028	3.518058e+03	3.518089e+03	3.519726e+03	3.524510e+03
0029	3.420066e+03	3.420043e+03	3.421213e+03	3.425555e+03
0031	3.382552e+03	3.382563e+03	3.383760e+03	3.387556e+03
0032	3.429142e+03	3.429166e+03	3.430240e+03	3.433349e+03
0036	3.498783e+03	3.498767e+03	3.499862e+03	3.503614e+03
0157	3.458084e+03	3.458019e+03	3.458729e+03	3.462138e+03
0286	3.380839e+03	3.380827e+03	3.381968e+03	3.385958e+03
0353	3.469440e+03	3.469476e+03	3.471804e+03	3.478509e+03
0361	3.415529e+03	3.415506e+03	3.416603e+03	3.420370e+03
0426	3.514277e+03	3.514303e+03	3.516040e+03	3.521225e+03
0794	3.487096e+03	3.487107e+03	3.488576e+03	3.493126e+03
