  0	 9.1784791274e-08	 3.3892152387e-06
  1	 1.4296185384e-07	 3.6009533464e-06
  2	 1.5930416434e-07	 4.2438215950e-06
  3	 5.1607955909e-07	 4.7104631409e-06
  4	 2.2051245289e-07	 3.5770497488e-06
  5	 1.3765817388e-07	 4.4138674949e-06
  6	-3.2482047257e-07	 2.4095335765e-06
  7	 7.3219921654e-07	 4.6995075074e-06
  8	 1.0581662242e-07	 4.6448750172e-06
  9	 1.1921786077e-07	 4.3460028155e-06
 10	 3.6817205467e-07	 5.0138768341e-06
 11	 1.7359337127e-08	 2.6314270087e-06
 12	 1.8522059721e-07	 4.0778346683e-06
 13	-4.2483021550e-07	 2.3014006141e-06
 14	 8.3770644549e-07	 5.7876534560e-06
 15	-1.5564967704e-07	 3.0420822255e-06
 16	-3.7260723327e-07	 2.7945792172e-06
 17	 2.3697145546e-08	 3.0109967811e-06
 18	-3.4851785812e-07	 2.2634054552e-06
 19	-7.4352287525e-08	 2.2654735611e-06
 20	 3.5648216057e-07	 4.5358416808e-06
 21	 5.4605632690e-07	 5.1945796722e-06
 22	 4.7611934084e-07	 4.3157418763e-06
 23	-2.1688455507e-07	 2.6060555804e-06
 24	 1.2012598175e-07	 3.7923257025e-06
 25	 5.4172468265e-08	 3.4413770366e-06
 26	 3.5925071813e-07	 4.8420775964e-06
 27	 1.1231018391e-07	 4.2065736358e-06
