  0	-4.4327459193e-07	 2.6005813275e-06
  1	-4.7184975838e-07	 1.7508108823e-06
  2	 1.2042650760e-06	 6.6863314423e-06
  3	 4.0105520928e-08	 3.3546587542e-06
  4	 1.3567254330e-06	 7.9032375885e-06
  5	 1.3658655755e-07	 3.3928623635e-06
  6	 7.4134258300e-08	 3.7092985719e-06
  7	 1.0127473348e-06	 6.3435551509e-06
  8	-2.2198808801e-07	 3.9489158119e-06
  9	-5.0639458151e-07	 2.2265854894e-06
 10	 7.7760015397e-07	 4.8333399779e-06
 11	-3.8687322042e-07	 1.7390234467e-06
 12	 2.3301021502e-07	 3.2771258214e-06
 13	-1.4532328840e-07	 2.1902559803e-06
 14	-2.4582316358e-07	 2.9554666823e-06
 15	-4.3485382837e-07	 2.9625274840e-06
 16	 3.1427534884e-08	 3.2945405635e-06
 17	-3.6752728697e-07	 2.1945993799e-06
 18	 5.6066027559e-07	 3.9699179020e-06
 19	-5.5460770496e-07	 2.5673057460e-06
 20	 9.3378127612e-08	 3.5257507965e-06
 21	 2.4822697907e-08	 2.8625109600e-06
 22	 2.5383381360e-08	 3.0643498443e-06
 23	-1.0719026530e-07	 2.1245652572e-06
 24	-2.3224938698e-07	 2.7154961476e-06
 25	 8.5893899352e-08	 3.0232847079e-06
 26	 1.9194464342e-07	 2.9979659661e-06
 27	-1.4720090249e-07	 3.1305115682e-06
 28	 5.1457096316e-08	 3.8273698650e-06
 29	 3.4979045791e-07	 3.8098507033e-06
