10.000000 438.257769
20.000000 438.257772
30.000000 438.257785
40.000000 438.257812
50.000000 438.257852
60.000000 438.257917
70.000000 438.258035
80.000000 438.258258
90.000000 438.258649
100.000000 438.259278
110.000000 438.260218
120.000000 438.261541
130.000000 438.263314
140.000000 438.265600
150.000000 438.268459
160.000000 438.271940
170.000000 438.276092
180.000000 438.280954
190.000000 438.286563
200.000000 438.292947
210.000000 438.300132
220.000000 438.308137
230.000000 438.316978
240.000000 438.326665
250.000000 438.337205
260.000000 438.348601
270.000000 438.360853
280.000000 438.373956
290.000000 438.387905
300.000000 438.402691
310.000000 438.418303
320.000000 438.434727
330.000000 438.451948
340.000000 438.469952
350.000000 438.488720
360.000000 438.508234
370.000000 438.528475
380.000000 438.549424
390.000000 438.571059
400.000000 438.593361
410.000000 438.616308
420.000000 438.639880
430.000000 438.664056
440.000000 438.688814
450.000000 438.714135
460.000000 438.739997
470.000000 438.766381
480.000000 438.793267
490.000000 438.820634
500.000000 438.848463
