00	-1.156831e-06	1.534123e-06
01	-7.867155e-08	2.400507e-06
02	1.089333e-07	2.918248e-06
03	-2.555838e-07	2.017133e-06
04	1.650524e-06	7.434875e-06
05	7.290961e-08	3.625545e-06
06	-1.430686e-06	2.043044e-07
07	1.685325e-07	3.151739e-06
08	-1.302532e-07	3.489513e-06
09	-1.161353e-06	6.633151e-07
10	9.250437e-07	6.885502e-06
11	8.297680e-08	4.172859e-06
12	1.688978e-07	6.576583e-06
13	1.019106e-07	3.811215e-06
14	4.448354e-07	4.135894e-06
15	-6.974332e-07	5.731239e-07
16	-5.499718e-07	1.570449e-06
17	-4.213235e-07	2.686936e-06
18	-3.309203e-07	2.710788e-06
19	5.957860e-07	8.033885e-06
20	2.711252e-07	2.879368e-06
21	2.296341e-08	4.066264e-06
22	2.844177e-07	4.014973e-06
23	8.939396e-07	5.182520e-06
24	1.090772e-06	9.048559e-06
25	-2.279121e-07	2.084870e-06
26	2.650967e-07	8.851834e-06
27	2.097424e-07	3.972988e-06
28	1.558676e-06	7.833256e-06
29	3.403336e-07	4.768441e-06
