00	2.168990e-07	4.432264e-06
01	2.679594e-07	5.001958e-06
02	2.308523e-07	3.391860e-06
03	1.080096e-06	6.788449e-06
04	1.558357e-07	6.269031e-06
05	9.483592e-07	6.463030e-06
06	-1.871350e-07	3.070596e-06
07	2.260962e-08	3.209065e-06
08	3.656214e-07	3.825950e-06
09	-2.757294e-07	2.699020e-06
10	4.572080e-08	4.153788e-06
11	-2.394535e-07	2.491748e-06
12	2.008359e-07	4.593428e-06
13	4.364867e-08	3.926618e-06
14	-8.673133e-08	2.267292e-06
15	-1.713581e-07	2.981409e-06
16	8.687906e-08	3.685108e-06
17	-1.752435e-07	2.793406e-06
18	4.682693e-07	4.166042e-06
19	-7.389029e-09	3.531126e-06
20	-2.445234e-08	2.566051e-06
21	2.872748e-07	3.810806e-06
22	4.458785e-07	5.870013e-06
23	1.034368e-07	4.404709e-06
24	6.854762e-07	8.346746e-06
25	6.127122e-07	4.975685e-06
26	3.366753e-07	5.491390e-06
27	1.760788e-07	4.554789e-06
28	4.704323e-07	7.131603e-06
29	7.122958e-07	5.629250e-06
