10.000000 3519.717510
20.000000 3519.717556
30.000000 3519.717968
40.000000 3519.719595
50.000000 3519.723437
60.000000 3519.730370
70.000000 3519.741138
80.000000 3519.756404
90.000000 3519.776785
100.000000 3519.802866
110.000000 3519.835208
120.000000 3519.874346
130.000000 3519.920788
140.000000 3519.975013
150.000000 3520.037466
160.000000 3520.108560
170.000000 3520.188668
180.000000 3520.278131
190.000000 3520.377250
200.000000 3520.486287
210.000000 3520.605468
220.000000 3520.734983
230.000000 3520.874985
240.000000 3521.025592
250.000000 3521.186888
260.000000 3521.358926
270.000000 3521.541731
280.000000 3521.735295
290.000000 3521.939590
300.000000 3522.154559
