10.000000 3217.614330
20.000000 3217.615581
30.000000 3217.619466
40.000000 3217.626163
50.000000 3217.635625
60.000000 3217.648057
70.000000 3217.663926
80.000000 3217.683886
90.000000 3217.708707
100.000000 3217.739212
110.000000 3217.776232
120.000000 3217.820570
130.000000 3217.872983
140.000000 3217.934175
150.000000 3218.004787
160.000000 3218.085402
170.000000 3218.176537
180.000000 3218.278652
190.000000 3218.392149
200.000000 3218.517371
210.000000 3218.654609
220.000000 3218.804101
230.000000 3218.966037
240.000000 3219.140558
250.000000 3219.327766
260.000000 3219.527720
270.000000 3219.740446
280.000000 3219.965933
290.000000 3220.204145
300.000000 3220.455019
310.000000 3220.718469
320.000000 3220.994389
330.000000 3221.282660
340.000000 3221.583146
350.000000 3221.895702
360.000000 3222.220174
370.000000 3222.556402
380.000000 3222.904219
390.000000 3223.263459
400.000000 3223.633950
410.000000 3224.015525
420.000000 3224.408012
430.000000 3224.811246
440.000000 3225.225062
450.000000 3225.649298
460.000000 3226.083797
470.000000 3226.528406
480.000000 3226.982978
490.000000 3227.447368
500.000000 3227.921439
