00	-3.045038e-07	1.717228e-06
01	-1.409649e-06	6.081282e-08
02	7.226493e-08	2.354989e-06
03	1.165502e-06	5.704215e-06
04	-3.663055e-07	1.786632e-06
05	-3.196625e-07	1.048766e-06
06	-3.027710e-07	4.483850e-06
07	8.172666e-07	5.385926e-06
08	1.006868e-06	5.947390e-06
09	5.122305e-07	4.787871e-06
10	1.919263e-07	4.619859e-06
11	-4.996618e-08	2.328666e-06
12	1.312222e-06	3.398581e-06
13	-6.540593e-08	2.751636e-06
14	6.601792e-07	4.510249e-06
15	-1.029452e-07	2.764609e-06
16	6.803256e-07	4.691377e-06
17	2.050857e-07	2.322263e-06
18	2.501333e-07	4.099086e-06
19	-1.580579e-06	-7.376302e-07
20	4.139978e-07	4.091746e-06
21	-5.874788e-07	1.097147e-06
22	2.473492e-06	1.419394e-05
23	-7.882301e-07	1.671360e-06
24	-2.345028e-06	4.064227e-06
25	7.930305e-07	3.624425e-06
26	6.822706e-07	6.814101e-06
27	6.585154e-07	4.065389e-06
28	2.473259e-06	1.146767e-05
29	-5.639999e-07	4.168501e-06
