0013	3.752884e+03	3.752955e+03	3.755199e+03	3.761747e+03
0047	3.699653e+03	3.699524e+03	3.700609e+03	3.705585e+03
0060	3.753274e+03	3.753251e+03	3.754186e+03	3.757745e+03
0130	3.808934e+03	3.808995e+03	3.810999e+03	3.816819e+03
0150	3.708176e+03	3.708104e+03	3.709114e+03	3.713195e+03
0151	3.716169e+03	3.716163e+03	3.717411e+03	3.721639e+03
0204	3.680259e+03	3.680297e+03	3.682078e+03	3.687171e+03
0259	3.816267e+03	3.816242e+03	3.817509e+03	3.821963e+03
0263	3.797595e+03	3.797497e+03	3.798467e+03	3.802918e+03
0318	3.866257e+03	3.866353e+03	3.868461e+03	3.874009e+03
0362	3.822089e+03	3.822144e+03	3.823748e+03	3.828523e+03
0411	3.741672e+03	3.741799e+03	3.744135e+03	3.750225e+03
0475	3.806643e+03	3.806692e+03	3.809681e+03	3.818923e+03
0589	3.767672e+03	3.767673e+03	3.769411e+03	3.775267e+03
0683	3.811067e+03	3.811111e+03	3.812670e+03	3.817190e+03
0849	3.736884e+03	3.737111e+03	3.740996e+03	3.750897e+03
0873	3.756422e+03	3.756592e+03	3.760117e+03	3.768928e+03
0956	3.729246e+03	3.729279e+03	3.730786e+03	3.735615e+03
0966	3.798207e+03	3.798341e+03	3.801798e+03	3.811213e+03
0979	3.810738e+03	3.810734e+03	3.812159e+03	3.817236e+03
0991	3.827702e+03	3.827675e+03	3.829223e+03	3.834298e+03
1094	3.752795e+03	3.752823e+03	3.755066e+03	3.761787e+03
1140	3.785363e+03	3.785410e+03	3.788055e+03	3.795766e+03
1326	3.691841e+03	3.691824e+03	3.693976e+03	3.700782e+03
1334	3.772575e+03	3.772536e+03	3.773972e+03	3.779309e+03
1436	3.810284e+03	3.810317e+03	3.812523e+03	3.819528e+03
1477	3.779475e+03	3.779577e+03	3.781782e+03	3.787292e+03
1496	3.753933e+03	3.753976e+03	3.756044e+03	3.761995e+03
1518	3.793799e+03	3.793902e+03	3.797173e+03	3.806505e+03
1950	3.695664e+03	3.695739e+03	3.697968e+03	3.704446e+03
2494	3.839816e+03	3.839863e+03	3.841778e+03	3.847716e+03
